date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:41:38	190/190	---M-Z	302	error ('Found')	text/html	date:Fri,%2009%20Oct%202015%2021:41:43%20GMT	http://war3nobu.wltw.org/robots.txt		(from )
05:41:39	12844/12844	---M-Z	200	added ('OK')	text/html	etag:%22a2c87fd-322c-6a2f6f40%22	http://war3nobu.wltw.org/	d:/My%20Websites/16.3B2/war3nobu.wltw.org/index.html	(from )
05:41:39	1322/1322	---M-Z	200	added ('OK')	text/css	etag:%22a2c85f1-52a-daa47280%22	http://war3nobu.wltw.org/css/reset.css	d:/My%20Websites/16.3B2/war3nobu.wltw.org/css/reset.css	(from http://war3nobu.wltw.org/)
05:41:39	5965/5965	---M-Z	200	added ('OK')	text/css	etag:%22a2c85f3-174d-2a092780%22	http://war3nobu.wltw.org/css/style.css	d:/My%20Websites/16.3B2/war3nobu.wltw.org/css/style.css	(from http://war3nobu.wltw.org/)
05:41:39	1802/1802	---M-Z	200	added ('OK')	text/css	etag:%22a2c85e9-70a-da85ee00%22	http://war3nobu.wltw.org/css/champion.css	d:/My%20Websites/16.3B2/war3nobu.wltw.org/css/champion.css	(from http://war3nobu.wltw.org/)
05:41:40	20003/20003	---M-Z	200	added ('OK')	text/css	etag:%22a2c85f2-4e23-daa47280%22	http://war3nobu.wltw.org/css/store.css	d:/My%20Websites/16.3B2/war3nobu.wltw.org/css/store.css	(from http://war3nobu.wltw.org/)
05:41:40	33094/33094	---M--	200	added ('OK')	image/jpeg	etag:%22a2c86ac-8146-d415ee00%22	http://war3nobu.wltw.org/img/og_image.jpg	d:/My%20Websites/16.3B2/war3nobu.wltw.org/img/og_image.jpg	(from http://war3nobu.wltw.org/)
05:41:40	2139/2139	---M-Z	200	added ('OK')	text/css	etag:%22a2c85f0-85b-da953040%22	http://war3nobu.wltw.org/css/menu.css	d:/My%20Websites/16.3B2/war3nobu.wltw.org/css/menu.css	(from http://war3nobu.wltw.org/)
05:41:40	763/763	---M-Z	200	added ('OK')	text/css	etag:%22a2c85f5-2fb-daa47280%22	http://war3nobu.wltw.org/css/ui.totop.css	d:/My%20Websites/16.3B2/war3nobu.wltw.org/css/ui.totop.css	(from http://war3nobu.wltw.org/)
05:41:40	15736/15736	---M-Z	200	added ('OK')	text/css	etag:%22a2c8dab-3d78-e51e9340%22	http://war3nobu.wltw.org/css/mobile.css	d:/My%20Websites/16.3B2/war3nobu.wltw.org/css/mobile.css	(from http://war3nobu.wltw.org/)
05:41:41	77746/77746	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a2c85e5-12fb2-1d490c0%22	http://war3nobu.wltw.org/jquery-1.4.3.min.js	d:/My%20Websites/16.3B2/war3nobu.wltw.org/jquery-1.4.3.min.js	(from http://war3nobu.wltw.org/)
05:41:42	1279/1279	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a2c8658-4ff-c3a9a600%22	http://war3nobu.wltw.org/fancybox/jquery.mousewheel-3.0.4.pack.js	d:/My%20Websites/16.3B2/war3nobu.wltw.org/fancybox/jquery.mousewheel-3.0.4.pack.js	(from http://war3nobu.wltw.org/)
05:41:42	15624/15624	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a2c8657-3d08-c3a9a600%22	http://war3nobu.wltw.org/fancybox/jquery.fancybox-1.3.4.pack.js	d:/My%20Websites/16.3B2/war3nobu.wltw.org/fancybox/jquery.fancybox-1.3.4.pack.js	(from http://war3nobu.wltw.org/)
